seed,n_wings,exemplar_cost,budget,cap,n_supplies,total_value,plan_value,plan_cost,n_trips,best_source,solve_time_s,status,error
30009948,2,8578.0,3002.3,5,30,85,63,2943.0,7,learned ACO restart 2,10.033,ok,
30009952,3,11370.0,3979.5,5,30,87,62,3914.0,6,learned ACO restart 2,10.422,ok,
30009951,2,8369.0,2929.15,5,30,101,76,2856.0,10,learned ACO restart 1,10.616,ok,
30009950,4,15538.0,5438.3,5,30,89,65,5383.0,9,learned ACO restart 2,11.853,ok,
30009949,3,9584.0,3354.4,5,30,82,54,3308.0,9,learned ACO restart 3,12.381,ok,
30009954,2,7183.0,2514.05,5,30,92,64,2498.0,6,learned ACO restart 2,9.941,ok,
30009953,4,13438.0,4703.3,5,30,85,63,4592.0,8,learned ACO restart 2,11.29,ok,
30009955,3,7827.0,2739.45,5,30,99,71,2678.0,5,learned ACO restart 1,11.64,ok,
30009956,4,15933.0,5576.55,5,30,89,68,5457.0,9,learned ACO restart 1,12.059,ok,
30009957,2,7574.0,2650.9,5,30,90,61,2530.0,7,learned ACO restart 1,11.423,ok,
30009960,2,7571.0,2649.85,5,30,91,59,2617.0,7,learned ACO restart 3,11.33,ok,
30009959,4,16551.0,5792.85,5,30,80,55,5622.0,7,learned ACO restart 1,11.567,ok,
30009958,3,7090.0,2481.5,5,30,100,63,2469.0,6,learned ACO restart 1,12.101,ok,
30009961,3,9805.0,3431.75,5,30,82,59,3331.0,8,learned ACO restart 3,12.162,ok,
30009962,4,17737.0,6207.95,5,30,103,67,6025.0,7,learned ACO restart 1,11.232,ok,
30009963,2,6786.0,2375.1,5,30,86,56,2371.0,6,learned ACO restart 1,11.496,ok,
30009964,3,7544.0,2640.4,5,30,95,58,2603.0,5,learned ACO restart 1,11.257,ok,
30009966,2,6985.0,2444.75,5,30,88,65,2406.0,7,learned ACO restart 2,10.222,ok,
30009967,3,18741.0,6559.35,5,30,90,67,6417.0,9,learned ACO restart 1,10.87,ok,
30009965,4,11598.0,4059.3,5,30,88,58,4040.0,8,learned ACO restart 1,12.27,ok,
30009968,4,13249.0,4637.15,5,30,82,57,4459.0,7,learned ACO restart 1,12.638,ok,
30009970,3,8588.0,3005.8,5,30,93,62,2940.0,6,learned ACO restart 2,10.791,ok,
30009969,2,5878.0,2057.3,5,30,87,58,2045.0,6,learned ACO restart 1,12.396,ok,
30009971,4,17521.0,6132.35,5,30,74,52,5944.0,8,learned ACO restart 2,12.283,ok,
30009972,2,7261.0,2541.35,5,30,98,66,2517.0,6,learned ACO restart 1,12.32,ok,
30009973,3,5568.0,1948.8,5,30,84,57,1941.0,6,learned ACO restart 2,11.826,ok,
30009974,4,12584.0,4404.4,5,30,99,67,4392.0,5,learned ACO restart 1,13.08,ok,
30009976,3,5398.0,1889.3,5,30,85,52,1873.0,6,learned ACO restart 2,11.321,ok,
30009977,4,23302.0,8155.7,5,30,80,61,8098.0,8,learned ACO restart 1,10.442,ok,
30009975,2,6884.0,2409.4,5,30,94,68,2327.0,9,learned ACO restart 1,13.545,ok,
30009978,2,7745.0,2710.75,5,30,85,53,2656.0,7,learned ACO restart 1,11.274,ok,
30009979,3,7640.0,2674.0,5,30,88,63,2656.0,8,learned ACO restart 1,10.617,ok,
30009980,4,13124.0,4593.4,5,30,83,54,4467.0,7,learned ACO restart 1,10.905,ok,
30009983,4,14766.0,5168.1,5,30,89,57,4996.0,7,learned ACO restart 1,10.733,ok,
30009981,2,5752.0,2013.2,5,30,91,68,1999.0,8,learned ACO restart 1,12.91,ok,
30009982,3,13495.0,4723.25,5,30,87,64,4473.0,10,learned ACO restart 3,11.222,ok,
30009985,3,9848.0,3446.8,5,30,88,66,3442.0,7,learned ACO restart 1,11.765,ok,
30009984,2,7680.0,2688.0,5,30,84,64,2683.0,7,learned ACO restart 1,12.34,ok,
30009986,4,13251.0,4637.85,5,30,77,57,4632.0,9,learned ACO restart 1,12.228,ok,
30009987,2,9160.0,3206.0,5,30,95,72,3135.0,8,learned ACO restart 1,10.538,ok,
30009988,3,10945.0,3830.75,5,30,96,59,3819.0,7,learned ACO restart 1,10.537,ok,
30009989,4,20092.0,7032.2,5,30,93,61,6931.0,6,learned ACO restart 1,10.939,ok,
30009990,2,7857.0,2749.95,5,30,94,64,2741.0,8,learned ACO restart 1,12.032,ok,
30009991,3,6389.0,2236.15,5,30,101,66,2230.0,6,learned ACO restart 2,11.931,ok,
30009993,2,8915.0,3120.25,5,30,94,66,3101.0,8,learned ACO restart 3,10.266,ok,
30009992,4,12022.0,4207.7,5,30,87,56,4159.0,6,learned ACO restart 1,12.046,ok,
30009994,3,8107.0,2837.45,5,30,86,56,2827.0,8,learned ACO restart 1,11.142,ok,
30009995,4,16953.0,5933.55,5,30,83,63,5762.0,9,learned ACO restart 1,13.026,ok,
30009996,2,10502.0,3675.7,5,30,80,60,3565.0,10,learned ACO restart 2,11.599,ok,
30009999,2,7823.0,2738.05,5,30,92,66,2681.0,8,learned ACO restart 2,11.963,ok,
30009998,4,18078.0,6327.3,5,30,92,66,6142.0,8,learned ACO restart 1,12.223,ok,
30009997,3,11317.0,3960.95,5,30,90,69,3761.0,10,learned ACO restart 1,13.531,ok,
30010001,4,14839.0,5193.65,5,30,88,63,5173.0,6,learned ACO restart 2,11.201,ok,
30010000,3,6092.0,2132.2,5,30,91,59,2070.0,6,learned ACO restart 1,13.451,ok,
30010002,2,7804.0,2731.4,5,30,100,60,2667.0,7,learned ACO restart 1,11.162,ok,
30010003,3,5386.0,1885.1,5,30,93,61,1857.0,6,learned ACO restart 1,10.681,ok,
30010004,4,12976.0,4541.6,5,30,94,62,4443.0,7,learned ACO restart 3,13.185,ok,
30010007,4,11249.0,3937.15,5,30,81,57,3812.0,7,learned ACO restart 1,10.788,ok,
30010008,2,8759.0,3065.65,5,30,81,62,3045.0,10,learned ACO restart 2,10.733,ok,
30010005,2,8476.0,2966.6,5,30,85,61,2949.0,6,learned ACO restart 1,12.049,ok,
30010006,3,10101.0,3535.35,5,30,82,55,3450.0,7,learned ACO restart 2,12.29,ok,
30010010,4,13528.0,4734.8,5,30,88,70,4614.0,8,learned ACO restart 2,11.311,ok,
30010009,3,5496.0,1923.6,5,30,87,54,1865.0,7,learned ACO restart 1,12.162,ok,
30010011,2,6503.0,2276.05,5,30,94,67,2219.0,6,learned ACO restart 1,11.334,ok,
30010012,3,10993.0,3847.55,5,30,94,64,3764.0,8,learned ACO restart 2,10.096,ok,
30010013,4,12245.0,4285.75,5,30,84,57,4271.0,8,learned ACO restart 2,11.577,ok,
30010015,3,11128.0,3894.8,5,30,80,57,3781.0,7,learned ACO restart 1,10.476,ok,
30010014,2,7220.0,2527.0,5,30,90,57,2409.0,7,learned ACO restart 1,11.624,ok,
30010016,4,11816.0,4135.6,5,30,99,71,4011.0,7,learned ACO restart 2,11.209,ok,
30010018,3,7918.0,2771.3,5,30,92,64,2730.0,7,learned ACO restart 1,10.532,ok,
30010017,2,5471.0,1914.85,5,30,76,56,1861.0,6,learned ACO restart 1,12.232,ok,
30010019,4,19533.0,6836.55,5,30,98,70,6633.0,7,learned ACO restart 3,11.501,ok,
30010020,2,6847.0,2396.45,5,30,93,56,2393.0,8,learned ACO restart 1,11.465,ok,
30010021,3,10622.0,3717.7,5,30,92,65,3631.0,7,learned ACO restart 1,11.296,ok,
30010023,2,8178.0,2862.3,5,30,102,74,2783.0,8,learned ACO restart 1,10.513,ok,
30010022,4,11118.0,3891.3,5,30,97,71,3751.0,9,learned ACO restart 1,11.354,ok,
30010025,4,21049.0,7367.15,5,30,92,60,7363.0,9,learned ACO restart 1,10.467,ok,
30010026,2,7537.0,2637.95,5,30,94,65,2591.0,6,learned ACO restart 1,10.794,ok,
30010024,3,11338.0,3968.3,5,30,100,70,3853.0,8,learned ACO restart 1,13.525,ok,
30010027,3,6770.0,2369.5,5,30,89,60,2367.0,6,learned ACO restart 1,12.01,ok,
30010028,4,12436.0,4352.6,5,30,85,57,4262.0,8,learned ACO restart 1,13.961,ok,
30010031,4,20167.0,7058.45,5,30,105,65,6866.0,7,learned ACO restart 2,9.477,ok,
30010030,3,7639.0,2673.65,5,30,77,55,2607.0,7,learned ACO restart 1,11.315,ok,
30010032,2,9589.0,3356.15,5,30,98,66,3319.0,8,learned ACO restart 3,12.592,ok,
30010033,3,6093.0,2132.55,5,30,82,62,2121.0,8,learned ACO restart 1,10.878,ok,
30010029,2,5783.0,2024.05,5,30,102,73,2003.0,9,learned ACO restart 1,14.043,ok,
30010035,2,9052.0,3168.2,5,30,99,73,3094.0,9,learned ACO restart 1,9.771,ok,
30010034,4,12866.0,4503.1,5,30,86,62,4417.0,6,learned ACO restart 2,11.917,ok,
30010036,3,6910.0,2418.5,5,30,77,47,2360.0,6,learned ACO restart 1,10.466,ok,
30010037,4,16393.0,5737.55,5,30,80,58,5474.0,7,learned ACO restart 2,10.943,ok,
30010038,2,6445.0,2255.75,5,30,88,53,2206.0,7,learned ACO restart 2,11.954,ok,
30010040,4,12224.0,4278.4,5,30,95,62,4162.0,6,learned ACO restart 1,10.368,ok,
30010042,3,10446.0,3656.1,5,30,92,60,3535.0,6,learned ACO restart 1,9.634,ok,
30010043,4,17477.0,6116.95,5,30,101,70,5918.0,9,learned ACO restart 1,10.066,ok,
30010039,3,12430.0,4350.5,5,30,91,59,4210.0,9,learned ACO restart 1,12.837,ok,
30010041,2,7451.0,2607.85,5,30,98,66,2604.0,6,learned ACO restart 1,13.028,ok,
30010044,2,5556.0,1944.6,5,30,83,61,1858.0,8,learned ACO restart 1,12.002,ok,
30010045,3,12341.0,4319.35,5,30,95,69,4169.0,6,learned ACO restart 1,11.719,ok,
30010046,4,15369.0,5379.15,5,30,78,47,5197.0,5,learned ACO restart 2,10.476,ok,
30010047,2,6843.0,2395.05,5,30,96,69,2340.0,7,learned ACO restart 1,11.028,ok,
30010051,3,7585.0,2654.75,5,30,88,59,2638.0,7,learned ACO restart 3,9.52,ok,
30010048,3,8637.0,3022.95,5,30,91,68,2908.0,6,learned ACO restart 2,12.154,ok,
30010050,2,6511.0,2278.85,5,30,105,77,2254.0,7,learned ACO restart 3,11.015,ok,
30010049,4,9184.0,3214.4,5,30,85,54,3199.0,8,learned ACO restart 1,14.765,ok,
30010053,2,7520.0,2632.0,5,30,99,68,2576.0,7,learned ACO restart 2,11.656,ok,
30010054,3,6850.0,2397.5,5,30,97,62,2389.0,7,learned ACO restart 1,11.534,ok,
30010055,4,18978.0,6642.3,5,30,95,63,6466.0,6,learned ACO restart 1,11.746,ok,
30010057,3,8331.0,2915.85,5,30,94,66,2900.0,7,learned ACO restart 1,10.646,ok,
30010056,2,6883.0,2409.05,5,30,100,58,2344.0,6,learned ACO restart 2,11.58,ok,
30010058,4,11816.0,4135.6,5,30,87,54,3975.0,6,learned ACO restart 2,12.336,ok,
30010052,4,13755.0,4814.25,5,30,88,62,4783.0,11,learned ACO restart 1,18.467,ok,
30010059,2,5658.0,1980.3,5,30,85,56,1948.0,8,learned ACO restart 1,11.987,ok,
30010060,3,11525.0,4033.75,5,30,95,72,3828.0,7,learned ACO restart 3,10.525,ok,
30010061,4,14713.0,5149.55,5,30,93,73,5117.0,9,learned ACO restart 1,11.254,ok,
30010062,2,7332.0,2566.2,5,30,90,65,2557.0,9,learned ACO restart 1,11.265,ok,
30010063,3,7138.0,2498.3,5,30,85,59,2434.0,7,learned ACO restart 1,11.612,ok,
30010066,3,6858.0,2400.3,5,30,107,71,2365.0,6,learned ACO restart 1,9.876,ok,
30010065,2,7529.0,2635.15,5,30,95,63,2609.0,6,learned ACO restart 1,10.326,ok,
30010064,4,13425.0,4698.75,5,30,87,63,4664.0,7,learned ACO restart 1,12.885,ok,
30010068,2,6808.0,2382.8,5,30,93,62,2374.0,8,learned ACO restart 1,12.65,ok,
30010069,3,7624.0,2668.4,5,30,94,59,2617.0,7,learned ACO restart 3,10.97,ok,
30010067,4,10649.0,3727.15,5,30,80,64,3628.0,9,learned ACO restart 1,15.991,ok,
30010070,4,13587.0,4755.45,5,30,96,72,4716.0,8,learned ACO restart 1,10.966,ok,
30010071,2,7983.0,2794.05,5,30,95,57,2723.0,7,learned ACO restart 2,10.669,ok,
30010072,3,10747.0,3761.45,5,30,95,70,3618.0,6,learned ACO restart 1,10.606,ok,
30010073,4,12383.0,4334.05,5,30,99,71,4293.0,7,learned ACO restart 1,11.147,ok,
30010074,2,7396.0,2588.6,5,30,103,72,2544.0,7,learned ACO restart 3,11.768,ok,
30010077,2,6105.0,2136.75,5,30,87,55,2000.0,7,learned ACO restart 1,10.221,ok,
30010076,4,13644.0,4775.4,5,30,85,56,4662.0,7,learned ACO restart 2,11.514,ok,
30010075,3,12459.0,4360.65,5,30,80,60,4313.0,7,learned ACO restart 1,12.844,ok,
30010078,3,17101.0,5985.35,5,30,102,68,5851.0,9,learned ACO restart 1,11.406,ok,
30010079,4,18277.0,6396.95,5,30,85,62,6207.0,7,learned ACO restart 1,10.605,ok,
30010080,2,7312.0,2559.2,5,30,102,70,2536.0,7,learned ACO restart 3,10.519,ok,
30010081,3,7705.0,2696.75,5,30,91,66,2604.0,8,learned ACO restart 3,11.472,ok,
30010082,4,20848.0,7296.8,5,30,83,57,7042.0,7,learned ACO restart 1,11.211,ok,
30010083,2,5901.0,2065.35,5,30,93,67,2040.0,7,learned ACO restart 2,11.329,ok,
30010084,3,7886.0,2760.1,5,30,87,61,2702.0,7,learned ACO restart 3,10.889,ok,
30010086,2,5604.0,1961.4,5,30,92,58,1954.0,6,learned ACO restart 3,9.816,ok,
30010087,3,6609.0,2313.15,5,30,94,60,2279.0,7,learned ACO restart 2,10.643,ok,
30010085,4,12979.0,4542.65,5,30,87,68,4404.0,8,learned ACO restart 1,12.703,ok,
30010089,2,6712.0,2349.2,5,30,89,60,2297.0,6,learned ACO restart 2,10.012,ok,
30010088,4,8470.0,2964.5,5,30,84,52,2842.0,5,learned ACO restart 3,13.708,ok,
30010090,3,9607.0,3362.45,5,30,80,62,3330.0,7,learned ACO restart 2,12.345,ok,
30010093,3,16207.0,5672.45,5,30,90,74,5658.0,7,learned ACO restart 1 + swap search,9.55,ok,
30010091,4,18474.0,6465.9,5,30,91,57,6397.0,8,learned ACO restart 2,10.524,ok,
30010092,2,6734.0,2356.9,5,30,77,59,2243.0,7,learned ACO restart 1,11.803,ok,
30010095,2,5918.0,2071.3,5,30,103,65,2029.0,7,learned ACO restart 1,11.019,ok,
30010096,3,9873.0,3455.55,5,30,94,68,3446.0,7,learned ACO restart 3,11.759,ok,
30010094,4,7582.0,2653.7,5,30,81,61,2638.0,6,learned ACO restart 1,14.627,ok,
30010097,4,15336.0,5367.6,5,30,80,53,5125.0,8,learned ACO restart 2,11.174,ok,
30010098,2,8292.0,2902.2,5,30,83,55,2856.0,7,learned ACO restart 1,10.087,ok,
30010101,2,6798.0,2379.3,5,30,95,70,2354.0,8,learned ACO restart 2,10.536,ok,
30010099,3,11539.0,4038.65,5,30,93,66,3989.0,7,learned ACO restart 2,12.809,ok,
30010100,4,17345.0,6070.75,5,30,95,74,5942.0,7,learned ACO restart 1,13.136,ok,
30010102,3,7434.0,2601.9,5,30,89,59,2524.0,6,learned ACO restart 1,9.807,ok,
30010103,4,22283.0,7799.05,5,30,88,63,7734.0,8,learned ACO restart 1,11.308,ok,
30010105,3,10291.0,3601.85,5,30,84,60,3565.0,9,learned ACO restart 2,11.919,ok,
30010106,4,12797.0,4478.95,5,30,91,62,4471.0,8,learned ACO restart 2,12.047,ok,
30010104,2,6028.0,2109.8,5,30,86,59,2059.0,6,learned ACO restart 3,13.627,ok,
30010107,2,7428.0,2599.8,5,30,84,60,2567.0,6,learned ACO restart 1,8.143,ok,
30010108,3,11559.0,4045.65,5,30,84,64,4026.0,8,learned ACO restart 1,11.243,ok,
30010109,4,14160.0,4956.0,5,30,101,72,4760.0,8,learned ACO restart 1,10.888,ok,
30010110,2,8086.0,2830.1,5,30,87,65,2755.0,7,learned ACO restart 1,11.315,ok,
30010111,3,8624.0,3018.4,5,30,74,48,2946.0,6,learned ACO restart 3,12.227,ok,
30010113,2,6702.0,2345.7,5,30,90,61,2335.0,7,learned ACO restart 1,12.13,ok,
30010112,4,16727.0,5854.45,5,30,80,56,5789.0,8,learned ACO restart 1,13.437,ok,
30010114,3,13870.0,4854.5,5,30,91,70,4639.0,8,learned ACO restart 1,12.088,ok,
30010115,4,12124.0,4243.4,5,30,98,67,4180.0,8,learned ACO restart 1,12.666,ok,
30010116,2,9345.0,3270.75,5,30,87,62,3262.0,8,learned ACO restart 2,9.553,ok,
30010118,4,16202.0,5670.7,5,30,85,57,5584.0,6,learned ACO restart 1,10.854,ok,
30010117,3,9007.0,3152.45,5,30,84,52,3078.0,7,learned ACO restart 1,12.886,ok,
30010119,2,6306.0,2207.1,5,30,95,60,2205.0,6,learned ACO restart 1,12.149,ok,
30010121,4,14943.0,5230.05,5,30,92,68,5111.0,9,learned ACO restart 1,10.717,ok,
30010120,3,6745.0,2360.75,5,30,87,61,2341.0,7,learned ACO restart 1,11.51,ok,
30010122,2,7117.0,2490.95,5,30,92,65,2487.0,7,learned ACO restart 3,11.668,ok,
30010124,4,13727.0,4804.45,5,30,77,53,4537.0,8,learned ACO restart 1,10.679,ok,
30010123,3,6391.0,2236.85,5,30,79,54,2224.0,7,learned ACO restart 1,11.854,ok,
30010125,2,7535.0,2637.25,5,30,95,67,2589.0,6,learned ACO restart 1,12.512,ok,
30010126,3,12287.0,4300.45,5,30,90,61,4240.0,8,learned ACO restart 1,12.219,ok,
30010127,4,16917.0,5920.95,5,30,77,52,5809.0,7,learned ACO restart 1,10.61,ok,
30010128,2,6386.0,2235.1,5,30,82,53,2192.0,6,learned ACO restart 3,11.048,ok,
30010130,4,13545.0,4740.75,5,30,92,64,4663.0,7,learned ACO restart 1,10.168,ok,
30010131,2,9276.0,3246.6,5,30,83,66,3178.0,9,learned ACO restart 1,10.848,ok,
30010129,3,7801.0,2730.35,5,30,89,58,2650.0,8,learned ACO restart 1,13.414,ok,
30010132,3,9676.0,3386.6,5,30,102,74,3374.0,8,learned ACO restart 1,13.163,ok,
30010134,2,5909.0,2068.15,5,30,88,60,2052.0,8,learned ACO restart 2,10.818,ok,
30010133,4,14176.0,4961.6,5,30,67,46,4933.0,8,learned ACO restart 2,12.962,ok,
30010135,3,10607.0,3712.45,5,30,89,59,3591.0,10,learned ACO restart 1,10.903,ok,
30010137,2,7453.0,2608.55,5,30,79,52,2593.0,6,learned ACO restart 2,11.05,ok,
30010138,3,11307.0,3957.45,5,30,87,63,3888.0,7,learned ACO restart 1,9.647,ok,
30010136,4,12220.0,4277.0,5,30,88,60,4155.0,7,learned ACO restart 2,13.588,ok,
30010140,2,7367.0,2578.45,5,30,94,60,2544.0,6,learned ACO restart 1,10.982,ok,
30010139,4,18036.0,6312.6,5,30,76,60,6273.0,10,learned ACO restart 3,13.669,ok,
30010141,3,7811.0,2733.85,5,30,92,61,2703.0,7,learned ACO restart 1,10.357,ok,
30010143,2,7734.0,2706.9,5,30,99,72,2654.0,7,learned ACO restart 2,10.784,ok,
30010142,4,8879.0,3107.65,5,30,92,69,3082.0,7,learned ACO restart 1,12.05,ok,
30010144,3,12772.0,4470.2,5,30,80,61,4408.0,8,learned ACO restart 1,11.176,ok,
30010145,4,18295.0,6403.25,5,30,109,68,6215.0,7,learned ACO restart 2,11.494,ok,
30010146,2,7551.0,2642.85,5,30,90,61,2615.0,6,learned ACO restart 1,10.47,ok,
30010147,3,6149.0,2152.15,5,30,79,59,2132.0,7,learned ACO restart 1,12.619,ok,
30010148,4,11270.0,3944.5,5,30,86,53,3927.0,7,learned ACO restart 1,13.615,ok,
30010151,4,14330.0,5015.5,5,30,87,57,4977.0,7,learned ACO restart 1,9.876,ok,
30010149,2,8661.0,3031.35,5,30,97,59,2995.0,7,learned ACO restart 2,12.753,ok,
30010150,3,6510.0,2278.5,5,30,91,59,2238.0,5,learned ACO restart 3,12.672,ok,
30010154,4,18794.0,6577.9,5,30,95,67,6258.0,7,learned ACO restart 1,9.681,ok,
30010152,2,5807.0,2032.45,5,30,89,59,2018.0,6,learned ACO restart 1,11.331,ok,
30010153,3,11057.0,3869.95,5,30,89,56,3805.0,7,learned ACO restart 3,11.268,ok,
30010155,2,7272.0,2545.2,5,30,88,58,2474.0,6,learned ACO restart 2,10.097,ok,
30010158,2,9078.0,3177.3,5,30,94,65,3163.0,6,learned ACO restart 1,10.428,ok,
30010156,3,8254.0,2888.9,5,30,88,62,2867.0,7,learned ACO restart 1,12.404,ok,
30010157,4,14198.0,4969.3,5,30,88,66,4904.0,7,learned ACO restart 1,12.775,ok,
30010160,4,19418.0,6796.3,5,30,83,59,6728.0,7,learned ACO restart 1,9.143,ok,
30010159,3,10522.0,3682.7,5,30,98,66,3454.0,9,learned ACO restart 1,11.455,ok,
30010161,2,6630.0,2320.5,5,30,81,53,2276.0,6,learned ACO restart 1,10.701,ok,
30010162,3,11705.0,4096.75,5,30,91,69,4051.0,9,learned ACO restart 2,12.729,ok,
30010163,4,12041.0,4214.35,5,30,87,57,4191.0,6,learned ACO restart 3,12.322,ok,
30010164,2,7273.0,2545.55,5,30,96,70,2510.0,7,learned ACO restart 2,11.168,ok,
30010165,3,7856.0,2749.6,5,30,96,68,2678.0,7,learned ACO restart 1,10.944,ok,
30010167,2,7255.0,2539.25,5,30,97,71,2495.0,7,learned ACO restart 1,11.279,ok,
30010166,4,15467.0,5413.45,5,30,96,56,5248.0,7,learned ACO restart 1,11.784,ok,
30010168,3,10541.0,3689.35,5,30,92,72,3681.0,9,learned ACO restart 1,11.563,ok,
30010169,4,13020.0,4557.0,5,30,88,61,4547.0,7,learned ACO restart 1,11.137,ok,
30010170,2,8840.0,3094.0,5,30,88,58,3090.0,8,learned ACO restart 2,10.721,ok,
30010172,4,13152.0,4603.2,5,30,94,68,4539.0,7,learned ACO restart 2,10.401,ok,
30010171,3,10833.0,3791.55,5,30,100,70,3746.0,8,learned ACO restart 1,11.717,ok,
30010173,2,8079.0,2827.65,5,30,88,58,2757.0,7,learned ACO restart 2,11.972,ok,
30010174,3,15112.0,5289.2,5,30,93,68,5180.0,10,learned ACO restart 1,11.441,ok,
30010177,3,6721.0,2352.35,5,30,88,66,2218.0,8,learned ACO restart 1,11.191,ok,
30010175,4,16232.0,5681.2,5,30,102,71,5648.0,6,learned ACO restart 1,12.635,ok,
30010176,2,4726.0,1654.1,5,30,79,49,1618.0,7,learned ACO restart 1,13.063,ok,
30010178,4,16363.0,5727.05,5,30,90,59,5580.0,6,learned ACO restart 3,11.864,ok,
30010179,2,8114.0,2839.9,5,30,93,63,2812.0,6,learned ACO restart 1,9.701,ok,
30010180,3,8966.0,3138.1,5,30,95,63,3124.0,7,learned ACO restart 1,11.618,ok,
30010182,2,6932.0,2426.2,5,30,81,54,2399.0,6,learned ACO restart 2,11.795,ok,
30010185,2,7740.0,2709.0,5,30,89,63,2648.0,7,learned ACO restart 2,10.16,ok,
30010181,4,9764.0,3417.4,5,30,94,59,3374.0,7,learned ACO restart 2,13.27,ok,
30010183,3,8301.0,2905.35,5,30,88,63,2812.0,7,learned ACO restart 2,12.514,ok,
30010184,4,12585.0,4404.75,5,30,97,72,4342.0,8,learned ACO restart 2,12.742,ok,
30010186,3,10812.0,3784.2,5,30,84,56,3631.0,7,learned ACO restart 1,11.257,ok,
30010187,4,9219.0,3226.65,5,30,83,57,3081.0,6,learned ACO restart 2,11.283,ok,
30010188,2,7469.0,2614.15,5,30,99,64,2596.0,8,learned ACO restart 3,12.294,ok,
30010190,4,12579.0,4402.65,5,30,83,49,4325.0,5,learned ACO restart 1,10.717,ok,
30010192,3,12661.0,4431.35,5,30,75,59,4275.0,7,learned ACO restart 1,10.092,ok,
30010189,3,6459.0,2260.65,5,30,98,63,2213.0,6,learned ACO restart 3,13.231,ok,
30010191,2,6884.0,2409.4,5,30,92,58,2375.0,5,learned ACO restart 1,12.611,ok,
30010193,4,16850.0,5897.5,5,30,87,56,5730.0,7,learned ACO restart 1,11.457,ok,
30010194,2,7814.0,2734.9,5,30,109,77,2590.0,8,learned ACO restart 1,11.278,ok,
30010195,3,5878.0,2057.3,5,30,96,65,1979.0,6,learned ACO restart 1,12.8,ok,
30010197,2,9526.0,3334.1,5,30,88,61,3167.0,7,learned ACO restart 2,11.634,ok,
30010196,4,18607.0,6512.45,5,30,91,71,6450.0,10,learned ACO restart 1,14.383,ok,
30010200,2,7826.0,2739.1,5,30,103,70,2701.0,7,learned ACO restart 1,11.891,ok,
30010198,3,6564.0,2297.4,5,30,69,45,2252.0,7,learned ACO restart 3,13.659,ok,
30010201,3,12551.0,4392.85,5,30,76,54,4340.0,7,learned ACO restart 3,11.988,ok,
30010199,4,16341.0,5719.35,5,30,84,62,5424.0,8,learned ACO restart 1,13.138,ok,
30010202,4,14530.0,5085.5,5,30,81,52,4950.0,7,learned ACO restart 1,12.338,ok,
30010203,2,5869.0,2054.15,5,30,107,76,2048.0,7,learned ACO restart 3,9.252,ok,
30010204,3,4918.0,1721.3,5,30,89,54,1692.0,6,learned ACO restart 1,11.239,ok,
30010205,4,10356.0,3624.6,5,30,87,59,3550.0,7,learned ACO restart 1,11.364,ok,
30010208,4,11236.0,3932.6,5,30,99,65,3932.0,9,learned ACO restart 1,10.222,ok,
30010206,2,7297.0,2553.95,5,30,96,55,2521.0,7,learned ACO restart 2,11.12,ok,
30010207,3,6836.0,2392.6,5,30,80,53,2294.0,6,learned ACO restart 1,11.802,ok,
30010209,2,7921.0,2772.35,5,30,107,73,2725.0,7,learned ACO restart 1,11.219,ok,
30010211,4,12595.0,4408.25,5,30,92,66,4293.0,8,learned ACO restart 2,11.21,ok,
30010210,3,8193.0,2867.55,5,30,96,71,2833.0,8,learned ACO restart 3,12.002,ok,
30010214,4,17336.0,6067.6,5,30,75,53,6024.0,5,learned ACO restart 1,10.001,ok,
30010212,2,7626.0,2669.1,5,30,75,51,2637.0,7,learned ACO restart 3,12.184,ok,
30010213,3,9833.0,3441.55,5,30,83,55,3401.0,7,learned ACO restart 3,12.485,ok,
30010215,2,7525.0,2633.75,5,30,100,69,2548.0,8,learned ACO restart 1,11.607,ok,
30010216,3,6810.0,2383.5,5,30,88,66,2368.0,7,learned ACO restart 1,10.683,ok,
30010218,2,7833.0,2741.55,5,30,89,64,2666.0,6,learned ACO restart 1,10.135,ok,
30010219,3,11122.0,3892.7,5,30,85,65,3779.0,8,learned ACO restart 1,10.862,ok,
30010217,4,13833.0,4841.55,5,30,95,64,4745.0,7,learned ACO restart 1,13.494,ok,
30010224,2,8892.0,3112.2,5,30,85,55,3103.0,9,learned ACO restart 2,9.774,ok,
30010221,2,8297.0,2903.95,5,30,89,66,2893.0,6,learned ACO restart 1,11.722,ok,
30010225,3,6274.0,2195.9,5,30,99,59,2171.0,5,learned ACO restart 1,9.704,ok,
30010222,3,7950.0,2782.5,5,30,91,68,2681.0,7,learned ACO restart 1,11.703,ok,
30010223,4,17233.0,6031.55,5,30,93,55,5900.0,7,learned ACO restart 1,12.071,ok,
30010220,4,15662.0,5481.7,5,30,96,73,5189.0,7,learned ACO restart 1,14.12,ok,
30010227,2,11054.0,3868.9,5,30,81,61,3838.0,7,learned ACO restart 1,9.627,ok,
30010226,4,14105.0,4936.75,5,30,83,58,4744.0,7,learned ACO restart 1,11.436,ok,
30010228,3,9277.0,3246.95,5,30,86,62,3216.0,7,learned ACO restart 2,9.922,ok,
30010229,4,20092.0,7032.2,5,30,84,58,6949.0,8,learned ACO restart 1,10.769,ok,
30010233,2,8178.0,2862.3,5,30,92,62,2855.0,5,learned ACO restart 1,9.676,ok,
30010230,2,8763.0,3067.05,5,30,88,61,3059.0,7,learned ACO restart 3,11.581,ok,
