seed,n_wings,exemplar_cost,budget,cap,n_supplies,total_value,plan_value,plan_cost,n_trips,best_source,solve_time_s,status,error
24105680,4,8388.0,5032.8,5,30,68,63,5011.0,11,learned ACO restart 2,12.438,ok,
24105682,3,12399.0,7439.4,5,30,98,85,7338.0,9,learned ACO restart 1,11.182,ok,
24105681,2,5127.0,3076.2,5,30,91,83,3015.0,11,learned ACO restart 1,12.94,ok,
24105683,4,18038.0,10822.8,5,30,86,77,10754.0,12,learned ACO restart 1,12.416,ok,
24105684,2,7200.0,4320.0,5,30,91,83,4085.0,9,learned ACO restart 3,11.331,ok,
24105687,2,7965.0,4779.0,5,30,97,88,4697.0,8,learned ACO restart 1,10.293,ok,
24105685,3,8535.0,5121.0,5,30,95,79,5103.0,10,learned ACO restart 1,11.933,ok,
24105688,3,6975.0,4185.0,5,30,96,82,4013.0,10,learned ACO restart 1,11.69,ok,
24105686,4,21065.0,12639.0,5,30,95,86,12401.0,11,learned ACO restart 1,13.074,ok,
24105689,4,13032.0,7819.2,5,30,98,84,7536.0,10,learned ACO restart 3,11.74,ok,
24105690,2,6986.0,4191.6,5,30,103,93,4086.0,9,learned ACO restart 1,11.015,ok,
24105691,3,8040.0,4824.0,5,30,92,79,4728.0,10,learned ACO restart 2,10.616,ok,
24105692,4,16092.0,9655.2,5,30,81,72,9427.0,9,learned ACO restart 2,11.37,ok,
24105693,2,4949.0,2969.4,5,30,92,80,2935.0,9,learned ACO restart 1,10.816,ok,
24105695,4,13436.0,8061.6,5,30,77,67,7830.0,11,learned ACO restart 2,10.907,ok,
24105694,3,6572.0,3943.2,5,30,100,89,3927.0,10,learned ACO restart 2,12.437,ok,
24105696,2,5482.0,3289.2,5,30,74,67,3259.0,10,learned ACO restart 2,12.145,ok,
24105697,3,6702.0,4021.2,5,30,74,67,3970.0,9,learned ACO restart 3,11.71,ok,
24105698,4,19306.0,11583.6,5,30,97,83,11571.0,11,learned ACO restart 1,11.796,ok,
24105699,2,8514.0,5108.4,5,30,78,67,5033.0,11,learned ACO restart 1,11.451,ok,
24105700,3,7333.0,4399.8,5,30,95,79,4349.0,13,learned ACO restart 3,12.191,ok,
24105703,3,7863.0,4717.8,5,30,82,70,4635.0,9,learned ACO restart 1,10.115,ok,
24105701,4,18216.0,10929.6,5,30,102,91,10878.0,10,learned ACO restart 1,13.329,ok,
24105702,2,7348.0,4408.8,5,30,96,85,4292.0,11,learned ACO restart 2,11.455,ok,
24105704,4,18663.0,11197.8,5,30,94,85,11178.0,13,learned ACO restart 1,13.378,ok,
24105705,2,7430.0,4458.0,5,30,91,82,4353.0,11,learned ACO restart 1,12.079,ok,
24105706,3,8863.0,5317.8,5,30,100,82,5190.0,10,learned ACO restart 1,12.082,ok,
24105707,4,17842.0,10705.2,5,30,90,81,10520.0,9,learned ACO restart 1,12.438,ok,
24105709,3,13436.0,8061.6,5,30,98,87,7928.0,10,learned ACO restart 2,11.252,ok,
24105708,2,5600.0,3360.0,5,30,88,77,3311.0,9,learned ACO restart 1,12.5,ok,
24105711,2,7619.0,4571.4,5,30,101,87,4392.0,14,learned ACO restart 1,14.154,ok,
24105710,4,10186.0,6111.6,5,30,90,77,5940.0,9,learned ACO restart 3,15.522,ok,
24105714,2,5265.0,3159.0,5,30,102,88,3152.0,10,learned ACO restart 1,10.52,ok,
24105713,4,22388.0,13432.8,5,30,92,83,12936.0,11,learned ACO restart 2,11.237,ok,
24105712,3,5340.0,3204.0,5,30,85,79,3154.0,11,learned ACO restart 1,14.698,ok,
24105716,4,20876.0,12525.6,5,30,108,90,12042.0,10,learned ACO restart 3,13.539,ok,
24105717,2,7188.0,4312.8,5,30,84,78,4292.0,10,learned ACO restart 3,13.409,ok,
24105715,3,9396.0,5637.6,5,30,88,83,5387.0,10,learned ACO restart 1,15.646,ok,
24105718,3,9110.0,5466.0,5,30,89,78,5118.0,8,learned ACO restart 3,12.104,ok,
24105719,4,12384.0,7430.4,5,30,80,68,7236.0,10,learned ACO restart 2,13.047,ok,
24105720,2,4536.0,2721.6,5,30,105,87,2701.0,8,learned ACO restart 3,11.948,ok,
24105721,3,7944.0,4766.4,5,30,79,71,4681.0,12,learned ACO restart 1,12.139,ok,
24105722,4,11463.0,6877.8,5,30,83,72,6736.0,9,learned ACO restart 2,12.99,ok,
24105723,2,8780.0,5268.0,5,30,86,75,5173.0,10,learned ACO restart 1,11.689,ok,
24105725,4,11120.0,6672.0,5,30,80,69,6513.0,8,learned ACO restart 1,11.025,ok,
24105724,3,13745.0,8247.0,5,30,92,83,8151.0,10,learned ACO restart 1,12.224,ok,
24105726,2,8398.0,5038.8,5,30,92,78,4969.0,9,learned ACO restart 1,10.627,ok,
24105729,2,8788.0,5272.8,5,30,91,79,5172.0,10,learned ACO restart 2,10.113,ok,
24105727,3,17871.0,10722.6,5,30,86,75,10346.0,10,learned ACO restart 2,11.368,ok,
24105730,3,6696.0,4017.6,5,30,91,76,4015.0,10,learned ACO restart 1,11.731,ok,
24105728,4,9674.0,5804.4,5,30,108,96,5725.0,10,learned ACO restart 1,15.626,ok,
24105731,4,15204.0,9122.4,5,30,96,87,9077.0,13,learned ACO restart 1,12.756,ok,
24105732,2,6558.0,3934.8,5,30,77,69,3915.0,13,learned ACO restart 1,12.528,ok,
24105734,4,15369.0,9221.4,5,30,78,67,8827.0,12,learned ACO restart 2,12.07,ok,
24105735,2,6992.0,4195.2,5,30,78,69,4187.0,9,learned ACO restart 1,11.286,ok,
24105736,3,7724.0,4634.4,5,30,93,85,4457.0,9,learned ACO restart 2,13.592,ok,
24105737,4,25427.0,15256.2,5,30,84,76,14760.0,12,learned ACO restart 1,11.758,ok,
24105733,3,12996.0,7797.6,5,30,94,87,7545.0,13,learned ACO restart 1,18.432,ok,
24105738,2,7190.0,4314.0,5,30,84,72,4271.0,9,learned ACO restart 3,12.136,ok,
24105740,4,10488.0,6292.8,5,30,86,76,6267.0,10,learned ACO restart 1,11.982,ok,
24105739,3,11504.0,6902.4,5,30,106,90,6763.0,11,learned ACO restart 3,12.262,ok,
24105742,3,11167.0,6700.2,5,30,87,75,6694.0,10,learned ACO restart 1,11.08,ok,
24105741,2,5182.0,3109.2,5,30,95,83,3059.0,9,learned ACO restart 3,12.283,ok,
24105745,3,7067.0,4240.2,5,30,80,68,4173.0,9,learned ACO restart 1,11.037,ok,
24105746,4,12817.0,7690.2,5,30,94,83,7593.0,11,learned ACO restart 2,10.788,ok,
24105743,4,12459.0,7475.4,5,30,86,73,7210.0,11,learned ACO restart 1,14.116,ok,
24105744,2,6347.0,3808.2,5,30,90,80,3745.0,9,learned ACO restart 2,14.076,ok,
24105748,3,7929.0,4757.4,5,30,87,81,4603.0,11,learned ACO restart 1,11.244,ok,
24105747,2,7526.0,4515.6,5,30,96,84,4514.0,11,learned ACO restart 3,12.764,ok,
24105750,2,6226.0,3735.6,5,30,84,76,3706.0,10,learned ACO restart 2,12.566,ok,
24105749,4,14256.0,8553.6,5,30,111,95,8444.0,9,learned ACO restart 1,12.702,ok,
24105751,3,13596.0,8157.6,5,30,98,90,7872.0,11,learned ACO restart 1,10.603,ok,
24105753,2,5050.0,3030.0,5,30,86,73,2991.0,9,learned ACO restart 1,11.343,ok,
24105754,3,7814.0,4688.4,5,30,89,77,4619.0,10,learned ACO restart 1,11.45,ok,
24105752,4,16417.0,9850.2,5,30,91,83,9749.0,11,learned ACO restart 2,15.064,ok,
24105755,4,14216.0,8529.6,5,30,79,69,8227.0,10,learned ACO restart 1,12.797,ok,
24105756,2,8081.0,4848.6,5,30,91,77,4795.0,11,learned ACO restart 1,11.669,ok,
24105757,3,5415.0,3249.0,5,30,89,77,3137.0,10,learned ACO restart 2,11.23,ok,
24105758,4,12020.0,7212.0,5,30,85,73,6973.0,9,learned ACO restart 2,11.251,ok,
24105760,3,7100.0,4260.0,5,30,80,69,4205.0,7,learned ACO restart 2,11.124,ok,
24105759,2,7626.0,4575.6,5,30,88,78,4500.0,9,learned ACO restart 2,13.713,ok,
24105761,4,11611.0,6966.6,5,30,92,80,6769.0,11,learned ACO restart 1,12.962,ok,
24105762,2,7014.0,4208.4,5,30,87,80,4093.0,8,learned ACO restart 2,11.697,ok,
24105763,3,12270.0,7362.0,5,30,97,90,7144.0,13,learned ACO restart 1,12.66,ok,
24105765,2,5524.0,3314.4,5,30,86,80,3188.0,10,learned ACO restart 1,12.174,ok,
24105766,3,12897.0,7738.2,5,30,104,92,7501.0,10,learned ACO restart 3,12.34,ok,
24105764,4,18251.0,10950.6,5,30,93,84,10668.0,10,learned ACO restart 1,12.911,ok,
24105768,2,7086.0,4251.6,5,30,94,79,4150.0,9,learned ACO restart 1,11.789,ok,
24105767,4,11941.0,7164.6,5,30,93,79,6985.0,10,learned ACO restart 1,14.179,ok,
24105769,3,9408.0,5644.8,5,30,87,74,5417.0,10,learned ACO restart 1,11.868,ok,
24105770,4,19233.0,11539.8,5,30,95,88,11375.0,12,learned ACO restart 2,12.83,ok,
24105771,2,6629.0,3977.4,5,30,95,83,3963.0,8,learned ACO restart 1,11.974,ok,
24105774,2,7562.0,4537.2,5,30,86,75,4496.0,8,learned ACO restart 2,11.397,ok,
24105773,4,13114.0,7868.4,5,30,101,85,7634.0,7,learned ACO restart 1,12.044,ok,
24105772,3,10488.0,6292.8,5,30,91,83,6070.0,11,learned ACO restart 3,14.476,ok,
24105775,3,8294.0,4976.4,5,30,100,84,4933.0,9,learned ACO restart 3,11.499,ok,
24105776,4,22719.0,13631.4,5,30,84,74,13323.0,13,learned ACO restart 1,12.344,ok,
24105778,3,13746.0,8247.6,5,30,102,91,8045.0,10,learned ACO restart 1,10.407,ok,
24105777,2,6236.0,3741.6,5,30,94,83,3652.0,9,learned ACO restart 3,13.018,ok,
24105779,4,14014.0,8408.4,5,30,82,73,8243.0,11,learned ACO restart 1,11.591,ok,
24105780,2,11040.0,6624.0,5,30,85,76,6324.0,12,learned ACO restart 2,11.61,ok,
24105781,3,9576.0,5745.6,5,30,92,84,5547.0,9,learned ACO restart 1,12.014,ok,
24105782,4,18645.0,11187.0,5,30,82,68,11068.0,10,learned ACO restart 2,9.858,ok,
24105783,2,6921.0,4152.6,5,30,95,88,3711.0,10,learned ACO restart 1,12.292,ok,
24105784,3,9700.0,5820.0,5,30,82,72,5817.0,11,learned ACO restart 3,10.996,ok,
24105785,4,17492.0,10495.2,5,30,96,82,10127.0,10,learned ACO restart 3,10.917,ok,
24105786,2,5501.0,3300.6,5,30,81,72,3218.0,9,learned ACO restart 1,14.198,ok,
24105788,4,9936.0,5961.6,5,30,102,86,5895.0,11,learned ACO restart 1,11.739,ok,
24105789,2,9563.0,5737.8,5,30,87,73,5688.0,9,learned ACO restart 2,11.308,ok,
24105787,3,5550.0,3330.0,5,30,92,78,3259.0,10,learned ACO restart 2,12.305,ok,
24105790,3,5633.0,3379.8,5,30,88,79,3349.0,10,learned ACO restart 3,11.622,ok,
24105791,4,15749.0,9449.4,5,30,95,84,9270.0,10,learned ACO restart 1,12.135,ok,
24105792,2,8263.0,4957.8,5,30,94,83,4813.0,12,learned ACO restart 2,11.063,ok,
24105793,3,11745.0,7047.0,5,30,82,75,6874.0,9,learned ACO restart 1,11.1,ok,
24105798,2,8898.0,5338.8,5,30,85,73,5299.0,11,learned ACO restart 1,9.46,ok,
24105794,4,11408.0,6844.8,5,30,102,88,6719.0,10,learned ACO restart 1,12.606,ok,
24105795,2,7192.0,4315.2,5,30,99,88,4238.0,9,learned ACO restart 2,13.047,ok,
24105796,3,14757.0,8854.2,5,30,81,73,8535.0,12,learned ACO restart 1,13.193,ok,
24105799,3,13732.0,8239.2,5,30,81,71,8156.0,9,learned ACO restart 1,11.71,ok,
24105797,4,15273.0,9163.8,5,30,91,83,8622.0,12,learned ACO restart 1,17.355,ok,
24105800,4,10015.0,6009.0,5,30,93,76,5866.0,10,learned ACO restart 1,12.218,ok,
24105801,2,6132.0,3679.2,5,30,97,88,3679.0,10,learned ACO restart 1,14.014,ok,
24105802,3,13348.0,8008.8,5,30,96,88,7917.0,10,learned ACO restart 2,11.39,ok,
24105805,3,13927.0,8356.2,5,30,83,73,8135.0,9,learned ACO restart 1,10.605,ok,
24105804,2,7287.0,4372.2,5,30,86,73,4242.0,9,learned ACO restart 1,12.617,ok,
24105803,4,16716.0,10029.6,5,30,104,94,9594.0,9,learned ACO restart 1,13.429,ok,
24105806,4,17119.0,10271.4,5,30,90,79,10128.0,10,learned ACO restart 2,11.804,ok,
24105807,2,7787.0,4672.2,5,30,88,75,4509.0,9,learned ACO restart 1,12.255,ok,
24105808,3,8835.0,5301.0,5,30,94,81,5037.0,12,learned ACO restart 1,13.654,ok,
24105809,4,15987.0,9592.2,5,30,90,81,9528.0,13,learned ACO restart 1 + swap search + top-up,11.83,ok,
24105810,2,9756.0,5853.6,5,30,92,79,5753.0,11,learned ACO restart 3,12.21,ok,
24105811,3,7781.0,4668.6,5,30,98,85,4536.0,9,learned ACO restart 2,11.48,ok,
24105813,2,8362.0,5017.2,5,30,92,84,4985.0,8,learned ACO restart 3,12.467,ok,
24105812,4,9927.0,5956.2,5,30,93,82,5776.0,8,learned ACO restart 2,12.722,ok,
24105814,3,13825.0,8295.0,5,30,83,73,8151.0,10,learned ACO restart 2,10.818,ok,
24105815,4,24690.0,14814.0,5,30,100,87,14406.0,10,learned ACO restart 1,11.245,ok,
24105817,3,7337.0,4402.2,5,30,88,81,4381.0,8,learned ACO restart 1,12.324,ok,
24105816,2,6476.0,3885.6,5,30,95,81,3835.0,9,learned ACO restart 1,14.198,ok,
24105819,2,6992.0,4195.2,5,30,88,76,4193.0,11,learned ACO restart 3,12.039,ok,
24105818,4,17064.0,10238.4,5,30,75,67,10064.0,11,learned ACO restart 2,14.193,ok,
24105822,2,7328.0,4396.8,5,30,82,72,4239.0,9,learned ACO restart 3,11.229,ok,
24105820,3,9081.0,5448.6,5,30,86,78,5338.0,10,learned ACO restart 2,12.981,ok,
24105823,3,5793.0,3475.8,5,30,82,70,3415.0,10,learned ACO restart 2,11.154,ok,
24105821,4,11090.0,6654.0,5,30,82,74,6597.0,10,learned ACO restart 2,14.995,ok,
24105824,4,19827.0,11896.2,5,30,93,86,11698.0,11,learned ACO restart 1,11.332,ok,
24105825,2,8148.0,4888.8,5,30,96,86,4857.0,11,learned ACO restart 3,12.967,ok,
24105826,3,13356.0,8013.6,5,30,95,85,7990.0,12,learned ACO restart 3,11.561,ok,
24105829,3,7695.0,4617.0,5,30,88,75,4490.0,9,learned ACO restart 1,11.571,ok,
24105828,2,6401.0,3840.6,5,30,73,66,3787.0,10,learned ACO restart 1,12.149,ok,
24105827,4,15195.0,9117.0,5,30,88,75,8998.0,8,learned ACO restart 1,16.401,ok,
24105831,2,5961.0,3576.6,5,30,84,74,3516.0,9,learned ACO restart 1,11.892,ok,
24105830,4,17308.0,10384.8,5,30,98,87,10334.0,13,learned ACO restart 1,13.464,ok,
24105832,3,12562.0,7537.2,5,30,87,76,7467.0,13,learned ACO restart 1,12.162,ok,
24105833,4,12272.0,7363.2,5,30,86,76,7335.0,9,learned ACO restart 1,10.814,ok,
24105834,2,7228.0,4336.8,5,30,99,89,4041.0,10,learned ACO restart 1,11.045,ok,
24105836,4,16542.0,9925.2,5,30,78,70,9765.0,9,learned ACO restart 2,11.071,ok,
24105837,2,6454.0,3872.4,5,30,93,80,3803.0,10,learned ACO restart 1,11.518,ok,
24105835,3,7130.0,4278.0,5,30,94,78,4222.0,10,learned ACO restart 2,13.421,ok,
24105838,3,7805.0,4683.0,5,30,99,85,4619.0,9,learned ACO restart 2,13.108,ok,
24105840,2,8149.0,4889.4,5,30,106,88,4860.0,9,learned ACO restart 3,11.418,ok,
24105839,4,10275.0,6165.0,5,30,84,71,5949.0,11,learned ACO restart 2,13.821,ok,
24105841,3,11941.0,7164.6,5,30,81,70,7083.0,10,learned ACO restart 1,12.191,ok,
24105842,4,20898.0,12538.8,5,30,106,95,12400.0,10,learned ACO restart 3,12.712,ok,
24105844,3,10218.0,6130.8,5,30,102,92,6064.0,10,learned ACO restart 2,11.066,ok,
24105843,2,8044.0,4826.4,5,30,104,90,4702.0,13,learned ACO restart 1,13.308,ok,
24105845,4,18448.0,11068.8,5,30,85,80,10969.0,13,learned ACO restart 1,12.923,ok,
24105846,2,7577.0,4546.2,5,30,85,78,4537.0,8,learned ACO restart 1,12.767,ok,
24105848,4,15989.0,9593.4,5,30,100,88,9111.0,11,learned ACO restart 1,11.797,ok,
24105847,3,9179.0,5507.4,5,30,101,86,5479.0,10,learned ACO restart 2,12.1,ok,
24105850,3,7721.0,4632.6,5,30,88,78,4607.0,9,learned ACO restart 1,11.076,ok,
24105849,2,6811.0,4086.6,5,30,94,83,3844.0,8,learned ACO restart 3,12.707,ok,
24105851,4,16550.0,9930.0,5,30,95,89,9559.0,11,learned ACO restart 1,12.224,ok,
24105852,2,5688.0,3412.8,5,30,87,75,3326.0,9,learned ACO restart 2,12.094,ok,
24105853,3,9990.0,5994.0,5,30,97,83,5944.0,9,learned ACO restart 1,11.677,ok,
24105855,2,8469.0,5081.4,5,30,88,78,4794.0,10,learned ACO restart 1,11.628,ok,
24105854,4,17771.0,10662.6,5,30,84,75,10572.0,12,learned ACO restart 1,12.74,ok,
24105856,3,13794.0,8276.4,5,30,93,83,8116.0,10,learned ACO restart 3,12.325,ok,
24105858,2,6065.0,3639.0,5,30,81,70,3502.0,9,learned ACO restart 3,11.202,ok,
24105857,4,18947.0,11368.2,5,30,95,82,11136.0,10,learned ACO restart 1,12.822,ok,
24105859,3,7748.0,4648.8,5,30,82,73,4470.0,12,learned ACO restart 1,12.94,ok,
24105860,4,10688.0,6412.8,5,30,97,83,6175.0,10,learned ACO restart 1,12.553,ok,
24105861,2,6613.0,3967.8,5,30,80,73,3908.0,11,learned ACO restart 1,12.379,ok,
24105862,3,18625.0,11175.0,5,30,93,86,10806.0,9,learned ACO restart 3,11.664,ok,
24105863,4,15052.0,9031.2,5,30,95,85,9025.0,9,learned ACO restart 1,11.509,ok,
24105865,3,7591.0,4554.6,5,30,88,76,4416.0,10,learned ACO restart 1,11.242,ok,
24105864,2,5639.0,3383.4,5,30,86,77,3304.0,9,learned ACO restart 1,13.204,ok,
24105866,4,16140.0,9684.0,5,30,102,87,9533.0,11,learned ACO restart 2,11.31,ok,
24105868,3,10382.0,6229.2,5,30,92,81,6116.0,9,learned ACO restart 2,10.132,ok,
24105867,2,6795.0,4077.0,5,30,87,72,4013.0,10,learned ACO restart 3,11.646,ok,
24105869,4,12411.0,7446.6,5,30,90,76,7252.0,10,learned ACO restart 3,11.747,ok,
24105870,2,9401.0,5640.6,5,30,94,84,5497.0,10,learned ACO restart 1,11.15,ok,
24105871,3,5648.0,3388.8,5,30,89,79,3354.0,9,learned ACO restart 3,11.628,ok,
24105873,2,8005.0,4803.0,5,30,97,86,4632.0,10,learned ACO restart 1,11.452,ok,
24105874,3,12844.0,7706.4,5,30,85,76,7682.0,10,learned ACO restart 1,10.954,ok,
24105872,4,15752.0,9451.2,5,30,103,90,9330.0,9,learned ACO restart 1,13.256,ok,
24105876,2,10375.0,6225.0,5,30,88,79,5783.0,9,learned ACO restart 1,10.724,ok,
24105875,4,14372.0,8623.2,5,30,76,69,8384.0,10,learned ACO restart 1,13.271,ok,
24105877,3,9468.0,5680.8,5,30,90,78,5591.0,9,learned ACO restart 1,10.898,ok,
24105878,4,14623.0,8773.8,5,30,103,92,8568.0,10,learned ACO restart 1,11.232,ok,
24105879,2,6640.0,3984.0,5,30,90,81,3868.0,10,learned ACO restart 2,12.168,ok,
24105880,3,9970.0,5982.0,5,30,94,85,5952.0,11,learned ACO restart 1,12.277,ok,
24105882,2,8337.0,5002.2,5,30,84,70,4931.0,9,learned ACO restart 3,12.455,ok,
24105881,4,12670.0,7602.0,5,30,94,88,7479.0,11,learned ACO restart 1,14.859,ok,
24105883,3,5728.0,3436.8,5,30,91,77,3417.0,9,learned ACO restart 2,11.632,ok,
24105885,2,8139.0,4883.4,5,30,110,96,4790.0,9,learned ACO restart 1,10.314,ok,
24105884,4,16752.0,10051.2,5,30,88,78,9869.0,11,learned ACO restart 2,11.547,ok,
24105886,3,13582.0,8149.2,5,30,84,75,8103.0,11,learned ACO restart 2 + swap search,10.983,ok,
24105888,2,8069.0,4841.4,5,30,78,69,4801.0,11,learned ACO restart 3,12.137,ok,
24105889,3,14234.0,8540.4,5,30,94,83,8424.0,9,learned ACO restart 1,10.405,ok,
24105887,4,14845.0,8907.0,5,30,79,73,8418.0,10,learned ACO restart 1,15.796,ok,
24105891,2,5747.0,3448.2,5,30,92,81,3346.0,9,learned ACO restart 1,10.949,ok,
24105893,4,11593.0,6955.8,5,30,85,75,6645.0,10,learned ACO restart 1,11.078,ok,
24105890,4,16714.0,10028.4,5,30,86,78,9080.0,12,learned ACO restart 1,14.449,ok,
24105892,3,10304.0,6182.4,5,30,89,75,6081.0,10,learned ACO restart 2,13.073,ok,
24105894,2,5967.0,3580.2,5,30,88,83,3487.0,10,learned ACO restart 1,12.614,ok,
24105895,3,16595.0,9957.0,5,30,95,77,9813.0,10,learned ACO restart 1,10.593,ok,
24105896,4,12546.0,7527.6,5,30,90,82,7481.0,9,learned ACO restart 1,11.646,ok,
24105897,2,9353.0,5611.8,5,30,83,76,5253.0,11,learned ACO restart 1,12.097,ok,
24105898,3,8847.0,5308.2,5,30,93,81,5177.0,10,learned ACO restart 1,10.911,ok,
24105901,3,7961.0,4776.6,5,30,80,71,4665.0,9,learned ACO restart 2,10.547,ok,
24105900,2,8613.0,5167.8,5,30,87,80,4994.0,13,learned ACO restart 1,12.321,ok,
24105899,4,14634.0,8780.4,5,30,96,89,8727.0,13,learned ACO restart 3,13.867,ok,
24105902,4,16550.0,9930.0,5,30,84,78,9543.0,13,learned ACO restart 1,11.42,ok,
24105903,2,4667.0,2800.2,5,30,81,71,2778.0,10,learned ACO restart 2,11.735,ok,
24105904,3,12426.0,7455.6,5,30,90,82,7303.0,12,learned ACO restart 2,12.586,ok,
24105905,4,14273.0,8563.8,5,30,97,84,8488.0,10,learned ACO restart 3,11.242,ok,
24105907,3,9895.0,5937.0,5,30,91,81,5695.0,10,learned ACO restart 1,12.273,ok,
24105909,2,8036.0,4821.6,5,30,95,84,4805.0,9,learned ACO restart 1,10.424,ok,
24105908,4,17060.0,10236.0,5,30,92,84,10168.0,10,learned ACO restart 1,12.174,ok,
24105906,2,7879.0,4727.4,5,30,88,80,4624.0,13,learned ACO restart 1,15.578,ok,
24105910,3,7126.0,4275.6,5,30,82,70,4244.0,9,learned ACO restart 1,11.894,ok,
24105911,4,17919.0,10751.4,5,30,96,79,10385.0,9,learned ACO restart 1,11.28,ok,
24105912,2,8758.0,5254.8,5,30,101,89,5217.0,11,learned ACO restart 3,11.305,ok,
24105913,3,6952.0,4171.2,5,30,86,72,4166.0,9,learned ACO restart 3,12.347,ok,
24105915,2,7108.0,4264.8,5,30,80,69,4178.0,9,learned ACO restart 2,11.401,ok,
24105916,3,12262.0,7357.2,5,30,93,84,7105.0,10,learned ACO restart 1,11.545,ok,
24105914,4,18766.0,11259.6,5,30,100,88,10997.0,9,learned ACO restart 2,12.905,ok,
24105917,4,13934.0,8360.4,5,30,99,89,8098.0,9,learned ACO restart 1,13.14,ok,
24105918,2,5884.0,3530.4,5,30,96,86,3506.0,12,learned ACO restart 1,13.706,ok,
24105919,3,7281.0,4368.6,5,30,103,91,4269.0,9,learned ACO restart 3,12.045,ok,
24105920,4,19593.0,11755.8,5,30,77,68,11701.0,8,learned ACO restart 1,11.362,ok,
24105921,2,9827.0,5896.2,5,30,79,74,5837.0,14,learned ACO restart 2,13.707,ok,
24105922,3,11390.0,6834.0,5,30,102,90,6808.0,11,learned ACO restart 2,12.069,ok,
24105923,4,20535.0,12321.0,5,30,75,68,11567.0,12,learned ACO restart 1,12.066,ok,
24105924,2,7460.0,4476.0,5,30,105,92,4419.0,10,learned ACO restart 3,12.214,ok,
24105925,3,6973.0,4183.8,5,30,91,84,4077.0,9,learned ACO restart 1,11.127,ok,
24105927,2,8710.0,5226.0,5,30,86,78,5171.0,10,learned ACO restart 1,12.058,ok,
24105928,3,8091.0,4854.6,5,30,94,81,4743.0,10,learned ACO restart 1,11.887,ok,
24105926,4,17251.0,10350.6,5,30,86,76,9967.0,12,learned ACO restart 2,14.689,ok,
24105930,2,7225.0,4335.0,5,30,93,83,4198.0,9,learned ACO restart 1,10.892,ok,
24105933,2,7556.0,4533.6,5,30,88,80,4489.0,12,learned ACO restart 1,11.123,ok,
24105929,4,20962.0,12577.2,5,30,93,81,12256.0,11,learned ACO restart 1,14.703,ok,
24105931,3,7679.0,4607.4,5,30,79,70,4396.0,10,learned ACO restart 3,12.882,ok,
24105932,4,13260.0,7956.0,5,30,88,76,7785.0,9,learned ACO restart 1,12.709,ok,
24105934,3,11193.0,6715.8,5,30,90,77,6626.0,11,learned ACO restart 2,10.637,ok,
24105935,4,12263.0,7357.8,5,30,96,87,7236.0,9,learned ACO restart 1,12.439,ok,
24105936,2,6890.0,4134.0,5,30,109,93,4048.0,10,learned ACO restart 1,12.957,ok,
24105937,3,8177.0,4906.2,5,30,96,85,4874.0,8,learned ACO restart 3,11.787,ok,
24105938,4,14514.0,8708.4,5,30,90,72,8576.0,10,learned ACO restart 1,10.667,ok,
24105939,2,6297.0,3778.2,5,30,90,82,3756.0,9,learned ACO restart 1,10.833,ok,
24105940,3,8624.0,5174.4,5,30,108,88,5024.0,10,learned ACO restart 3,11.37,ok,
24105941,4,13122.0,7873.2,5,30,88,82,7852.0,12,learned ACO restart 1,12.449,ok,
24105942,2,8210.0,4926.0,5,30,75,67,4755.0,11,learned ACO restart 1,11.084,ok,
24105943,3,8398.0,5038.8,5,30,81,71,4886.0,9,learned ACO restart 1,10.972,ok,
24105944,4,8411.0,5046.6,5,30,79,66,4943.0,9,learned ACO restart 2,12.77,ok,
24105945,2,7997.0,4798.2,5,30,97,88,4720.0,11,learned ACO restart 2,11.132,ok,
24105946,3,12059.0,7235.4,5,30,100,89,7174.0,9,learned ACO restart 1 + swap search,10.946,ok,
24105947,4,15991.0,9594.6,5,30,78,71,9232.0,9,learned ACO restart 1,10.769,ok,
24105948,2,7989.0,4793.4,5,30,84,77,4736.0,13,learned ACO restart 1,11.118,ok,
24105950,4,14312.0,8587.2,5,30,74,65,8476.0,10,learned ACO restart 3,12.335,ok,
24105949,3,7828.0,4696.8,5,30,95,83,4523.0,10,learned ACO restart 1,12.508,ok,
24105951,2,7071.0,4242.6,5,30,90,79,4109.0,11,learned ACO restart 1,10.743,ok,
24105952,3,5419.0,3251.4,5,30,100,90,3199.0,10,learned ACO restart 3,13.408,ok,
24105954,2,8890.0,5334.0,5,30,85,76,5163.0,10,learned ACO restart 2,12.333,ok,
24105955,3,7225.0,4335.0,5,30,101,87,4258.0,12,learned ACO restart 1,12.965,ok,
24105953,4,11179.0,6707.4,5,30,90,81,6547.0,9,learned ACO restart 3,14.244,ok,
24105956,4,14374.0,8624.4,5,30,95,85,8456.0,11,learned ACO restart 1,12.118,ok,
24105958,3,8537.0,5122.2,5,30,98,83,5012.0,10,learned ACO restart 1,10.486,ok,
24105957,2,6438.0,3862.8,5,30,104,92,3685.0,9,learned ACO restart 1,10.983,ok,
24105959,4,18680.0,11208.0,5,30,86,76,11160.0,9,learned ACO restart 1,11.022,ok,
24105960,2,6135.0,3681.0,5,30,91,82,3669.0,9,learned ACO restart 3,12.354,ok,
24105964,3,7486.0,4491.6,5,30,92,76,4467.0,8,learned ACO restart 2,10.187,ok,
24105962,4,21243.0,12745.8,5,30,87,79,12271.0,10,learned ACO restart 1,12.221,ok,
24105963,2,8677.0,5206.2,5,30,90,74,4936.0,10,learned ACO restart 3,12.399,ok,
